year,country,category,category_percentage,item,value,ranking,url
2021,Azerbaijan,Family ,0.0,Recognition of trans parenthood,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Hate crime & hate speech ,0.0,Hate crime law (sexual orientation),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Hate crime & hate speech ,0.0,Hate speech law (sexual orientation),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Hate crime & hate speech ,0.0,Policy tackling hatred (sexual orientation),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Hate crime & hate speech ,0.0,Hate crime law (gender identity),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Hate crime & hate speech ,0.0,Hate speech law (gender identity),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Hate crime & hate speech ,0.0,Policy tackling hatred (gender identity),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Hate crime & hate speech ,0.0,Hate crime law (intersex),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Hate crime & hate speech ,0.0,Policy tackling hatred (intersex),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,Existence of legal measures,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,Existence of administrative procedures,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,Name change,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,Self-determination,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,Non-binary recognition,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,No Gender Identity Disorder diagnosis/psychological opinion required,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,No compulsory medical intervention required,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,No compulsory surgical intervention required,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,No compulsory sterilisation required,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,No compulsory divorce required,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,No age restriction,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,Legal gender recognition procedures exist for minors,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,Prohibition of medical intervention before child is able to informed consent (intersex),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Legal gender recognition & bodily integrity ,0.0,Depathologisation,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Civil society space ,0.17,"Public event held, no state obstruction of freedom of assembly (3 years)",False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Civil society space ,0.17,"Public event held, there is enough protection (last 3 years)",False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Civil society space ,0.17,"Associations operate, no state obstruction of freedom association (last 3 years)",False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Civil society space ,0.17,LGBTI human rights defenders are not at risk,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Civil society space ,0.17,No laws limiting external funding,False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Civil society space ,0.17,No laws limiting freedom of expression (national/local),True,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Asylum ,0.0,Law (sexual orientation),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Asylum ,0.0,Policy/other positive measures (sexual orientation),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Asylum ,0.0,Law (gender identity),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Asylum ,0.0,Policy/other positive measures (gender identity),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Asylum ,0.0,Law (intersex),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Azerbaijan,Asylum ,0.0,Policy/other positive measures (intersex),False,49,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8622/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Constitution (sexual orientation),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Employment (sexual orientation),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Goods & services (sexual orientation),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Education (sexual orientation),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Health (sexual orientation),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Conversion therapy (sexual orientation),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Equality body mandate (sexual orientation),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Equality action plan (sexual orientation),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Constitution (gender identity),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Employment (gender identity),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Goods & services (gender identity),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Education (gender identity),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Health (gender identity),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Conversion therapy (gender identity),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Equality body mandate (gender identity),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Equality action plan (gender identity),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Law (gender expression),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Constitution (sex characteristics),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Employment (sex characteristics),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Goods & services (sex characteristics),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Education (sex characteristics),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Health (sex characteristics),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Equality body mandate (sex characteristics),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Equality action plan (sex characteristics),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Equality & non-discrimination ,0.04,Blood donations,True,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Family ,0.13,Marriage equality,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Family ,0.13,Registered partnership (similar rights to marriage),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Family ,0.13,Registered partnership (limited rights),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Family ,0.13,Cohabitation,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Family ,0.13,No constitutional limitation on marriage,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Family ,0.13,Joint adoption,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Family ,0.13,Second-parent adoption,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Family ,0.13,Automatic co-parent recognition,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Family ,0.13,Medically assisted insemination (couples),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Family ,0.13,Medically assisted insemination (singles),True,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Family ,0.13,Recognition of trans parenthood,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Hate crime & hate speech ,0.0,Hate crime law (sexual orientation),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Hate crime & hate speech ,0.0,Hate speech law (sexual orientation),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Hate crime & hate speech ,0.0,Policy tackling hatred (sexual orientation),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Hate crime & hate speech ,0.0,Hate crime law (gender identity),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Hate crime & hate speech ,0.0,Hate speech law (gender identity),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Hate crime & hate speech ,0.0,Policy tackling hatred (gender identity),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Hate crime & hate speech ,0.0,Hate crime law (intersex),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Hate crime & hate speech ,0.0,Policy tackling hatred (intersex),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,Existence of legal measures,True,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,Existence of administrative procedures,True,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,Name change,True,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,Self-determination,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,Non-binary recognition,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,No Gender Identity Disorder diagnosis/psychological opinion required,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,No compulsory medical intervention required,True,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,No compulsory surgical intervention required,True,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,No compulsory sterilisation required,True,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,No compulsory divorce required,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,No age restriction,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,Legal gender recognition procedures exist for minors,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,Prohibition of medical intervention before child is able to informed consent (intersex),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Legal gender recognition & bodily integrity ,0.38,Depathologisation,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Civil society space ,0.17,"Public event held, no state obstruction of freedom of assembly (3 years)",False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Civil society space ,0.17,"Public event held, there is enough protection (last 3 years)",False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Civil society space ,0.17,"Associations operate, no state obstruction of freedom association (last 3 years)",False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Civil society space ,0.17,LGBTI human rights defenders are not at risk,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Civil society space ,0.17,No laws limiting external funding,False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Civil society space ,0.17,No laws limiting freedom of expression (national/local),True,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Asylum ,0.0,Law (sexual orientation),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Asylum ,0.0,Policy/other positive measures (sexual orientation),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Asylum ,0.0,Law (gender identity),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Asylum ,0.0,Policy/other positive measures (gender identity),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Asylum ,0.0,Law (intersex),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belarus,Asylum ,0.0,Policy/other positive measures (intersex),False,44,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8623/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Constitution (sexual orientation),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Employment (sexual orientation),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Goods & services (sexual orientation),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Education (sexual orientation),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Health (sexual orientation),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Conversion therapy (sexual orientation),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Equality body mandate (sexual orientation),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Equality action plan (sexual orientation),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Constitution (gender identity),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Employment (gender identity),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Goods & services (gender identity),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Education (gender identity),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Health (gender identity),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Conversion therapy (gender identity),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Equality body mandate (gender identity),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Equality action plan (gender identity),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Law (gender expression),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Constitution (sex characteristics),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Employment (sex characteristics),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Goods & services (sex characteristics),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Education (sex characteristics),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Health (sex characteristics),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Equality body mandate (sex characteristics),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Equality action plan (sex characteristics),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Equality & non-discrimination ,0.8,Blood donations,False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Family ,1.0,Marriage equality,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Family ,1.0,Registered partnership (similar rights to marriage),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Family ,1.0,Registered partnership (limited rights),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Family ,1.0,Cohabitation,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Family ,1.0,No constitutional limitation on marriage,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Family ,1.0,Joint adoption,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Family ,1.0,Second-parent adoption,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Family ,1.0,Automatic co-parent recognition,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Family ,1.0,Medically assisted insemination (couples),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Family ,1.0,Medically assisted insemination (singles),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Family ,1.0,Recognition of trans parenthood,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Hate crime & hate speech ,0.38,Hate crime law (sexual orientation),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Hate crime & hate speech ,0.38,Hate speech law (sexual orientation),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Hate crime & hate speech ,0.38,Policy tackling hatred (sexual orientation),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Hate crime & hate speech ,0.38,Hate crime law (gender identity),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Hate crime & hate speech ,0.38,Hate speech law (gender identity),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Hate crime & hate speech ,0.38,Policy tackling hatred (gender identity),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Hate crime & hate speech ,0.38,Hate crime law (intersex),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Hate crime & hate speech ,0.38,Policy tackling hatred (intersex),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,Existence of legal measures,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,Existence of administrative procedures,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,Name change,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,Self-determination,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,Non-binary recognition,False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,No Gender Identity Disorder diagnosis/psychological opinion required,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,No compulsory medical intervention required,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,No compulsory surgical intervention required,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,No compulsory sterilisation required,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,No compulsory divorce required,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,No age restriction,False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,Legal gender recognition procedures exist for minors,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,Prohibition of medical intervention before child is able to informed consent (intersex),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Legal gender recognition & bodily integrity ,0.64,Depathologisation,False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Civil society space ,1.0,"Public event held, no state obstruction of freedom of assembly (3 years)",True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Civil society space ,1.0,"Public event held, there is enough protection (last 3 years)",True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Civil society space ,1.0,"Associations operate, no state obstruction of freedom association (last 3 years)",True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Civil society space ,1.0,LGBTI human rights defenders are not at risk,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Civil society space ,1.0,No laws limiting external funding,True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Civil society space ,1.0,No laws limiting freedom of expression (national/local),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Asylum ,0.84,Law (sexual orientation),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Asylum ,0.84,Policy/other positive measures (sexual orientation),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Asylum ,0.84,Law (gender identity),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Asylum ,0.84,Policy/other positive measures (gender identity),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Asylum ,0.84,Law (intersex),True,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Belgium,Asylum ,0.84,Policy/other positive measures (intersex),False,2,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8624/0/0
2021,Bosnia & Herzegovina,Equality & non-discrimination ,0.82,Constitution (sexual orientation),False,21,https://web.archive.org/web/20210624212422/https://www.rainbow-europe.org/#8625/0/0
